time,open,high,low,close,MA 9,MA 13,MA 21,MA 34,MA 50,MA 72,MA 89,MA 100,MA 200,MA 9,MA 13,MA 21,MA 34,MA 50,MA 72,MA 89,MA 100,MA 200,Gap Flag,Winning Gap-up Box,Losing Gap-up Box,Break Even Gap Box,Winning Gap-down Box,Losing Gap-down Box,Gap Flag,Winning Gap-up Box,Losing Gap-up Box,Break Even Gap Box,Winning Gap-down Box,Losing Gap-down Box,Volume,Volume MA,Relative Vol
1666618200,4.91,5.1,4.8,5,7.8474534798950515,9.221443266544593,10.598154090939033,11.644705948967683,13.109408935501872,15.62533166368324,16.959516655008994,17.815880326732675,NaN,8.42666666666667,11.939230769230772,12.546190476190466,11.971470588235293,11.368599999999999,13.473749999999994,17.36932584269663,17.954887,NaN,0,0,0,0,0,0,0,0,0,0,0,0,365742,1068495.25,0.25597928804556325
1666704600,4.87,5.19,4.8015,5.05,7.287962783916041,8.625522799895366,10.093776446308212,11.267865609026673,12.793353683129249,15.335596549609726,16.69486072934213,17.563090617292424,NaN,6.792222222222225,10.950769230769234,12.193809523809515,11.831176470588234,11.205,13.103472222222216,16.94292134831461,17.843487000000003,NaN,0,0,0,0,0,0,0,0,0,0,0,0,379022,1080672.1,0.26265706101828695
1666791000,5.12,5.12,4.9,4.97,6.824370227132833,8.10330525705317,9.62797858755292,10.90798757422515,12.486555499477122,15.051607603045076,16.43430826869008,17.313722486256932,NaN,5.045555555555559,9.790769230769234,11.844285714285707,11.686764705882354,11.0712,12.762777777777773,16.55483146067416,17.732687000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,183113,1085999.95,0.1276143808418984
1666877400,4.92,5.02,4.52,4.83,6.425496181706266,7.635690220331289,9.191798715957201,10.56067399855514,12.186298421066255,14.771563559126033,16.17643475160808,17.066520060786498,NaN,4.972222222222225,8.51615384615385,11.445714285714278,11.51294117647059,10.965800000000002,12.429583333333328,16.11179775280899,17.617477,NaN,0,0,0,0,0,0,0,0,0,0,0,0,199716,1076721.2,0.140751660777314
1666963800,4.83,4.9699,4.615,4.74,6.088396945365012,7.2220201888553905,8.787089741779274,10.22806405578056,11.894286718279343,14.496726201341758,15.922291757127901,16.82243055463231,NaN,4.9411111111111135,7.340769230769236,11.040476190476182,11.321764705882355,10.846400000000003,12.094166666666661,15.707191011235956,17.486377,NaN,0,0,0,0,0,0,0,0,0,0,0,0,92144,1074891.55,0.0670302083735488
1667223000,4.6,4.98,4.51,4.88,5.84671755629201,6.887445876161763,8.431899765253887,9.922460395450242,11.619216650895838,14.233254250620066,15.676907495858392,16.585946781273254,NaN,4.973333333333335,6.196153846153852,10.661428571428562,11.143529411764707,10.7392,11.77055555555555,15.370449438202247,17.360077,NaN,0,0,0,0,0,0,0,0,0,0,0,0,179896,1080367.1,0.13221591791994425
1667309400,4.87,5.2,4.81,4.96,5.669374045033607,6.612096465281511,8.11627251386717,9.638891229995943,11.358070899880316,13.979192490329105,15.438753995950428,16.35573001332725,NaN,4.950000000000001,4.986153846153851,10.306666666666658,10.969117647058825,10.638200000000001,11.455277777777773,15.097078651685395,17.196377000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,219111,1062806.8,0.16054339384068514
1667395800,4.86,4.9638,4.62,4.64,5.463499236026886,6.330368398812724,7.800247739879245,9.353240302567604,11.094617139100695,13.723324202922829,15.198781684929308,16.123735359597998,NaN,4.896666666666667,4.9207692307692374,9.786666666666658,10.788823529411767,10.530000000000003,11.216388888888883,14.871797752808991,17.003600000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,150595,1061349.7,0.11146886357780936
1667482200,4.61,4.775,4.5,4.6,5.290799388821508,6.083172913268049,7.50931612716295,9.081626570992313,10.839926270900667,13.473370115171518,14.96325320304199,15.895542580200017,NaN,4.852222222222222,4.888461538461546,9.232380952380945,10.623529411764707,10.4276,11.024444444444436,14.647528089887642,16.762600000000003,NaN,0,0,0,0,0,0,0,0,0,0,0,0,127318,1052864.2,0.20047530516368559
1667568600,4.51,4.655,4.26,4.48,5.128639511057207,5.854148211372613,7.2339237519663175,8.818676481221324,10.590517397532015,13.226976413385996,14.730292020752168,15.669492232077245,NaN,4.794444444444446,4.880000000000008,8.593333333333325,10.420882352941177,10.330599999999999,10.853194444444437,14.420449438202247,16.587400000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,131897,1038295.3,0.3493106981813903
1667831400,4.52,4.93,4,4.64,5.0309116088457655,5.680698466890811,6.998112501787562,8.579894968008677,10.357163774099387,12.991716785621996,14.506063309179899,15.451086445303437,NaN,4.74888888888889,4.8392307692307766,7.8595238095238,10.210294117647061,10.242399999999998,10.710277777777769,14.137752808988767,16.323600000000003,NaN,0,0,0,0,0,0,0,0,0,0,0,0,325182,1018964.6,0.9161298735482437
1667917800,4.5,4.7941,4.5,4.63,4.950729287076612,5.530598685906409,6.782829547079602,8.354186684122467,10.132569116291569,12.762628654509065,14.286595235642567,15.236807505792477,NaN,4.711111111111112,4.8015384615384695,7.060952380952373,9.985000000000003,10.145999999999997,10.576805555555547,13.79797752808989,15.982900000000003,NaN,0,0,0,0,0,0,0,0,0,0,0,0,123171,1006299.7,0.5021093090294966
1668004200,4.56,4.58,4.2002,4.4,4.84058342966129,5.3690845879197795,6.5662086791632746,8.128233159315469,9.907762484280134,12.5335155406869,14.066893119294955,15.022217258153022,NaN,4.663333333333335,4.755384615384624,6.317142857142849,9.768823529411767,10.045599999999999,10.499166666666659,13.448539325842697,15.596900000000003,NaN,0,0,0,0,0,0,0,0,0,0,0,0,190832,1007815.75,0.8512542998466776
1668090600,4.41,4.7586,4.41,4.62,4.796466743729032,5.26207250393124,6.389280617421159,7.927762693068871,9.700399249602482,12.316706895736573,13.8569621610884,14.816232757991576,NaN,4.650000000000001,4.7261538461538555,5.596190476190468,9.556176470588237,9.942799999999998,10.424583333333324,13.091685393258429,15.248000000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,219517,1001599.4,1.064414793838856
1668177000,4.71,5.4894,4.64,5.38,4.913173394983225,5.27891928908392,6.2975278340192355,7.782176253464936,9.530971828049443,12.126660131469817,13.668585224175326,14.629376663773922,NaN,4.705555555555557,4.7515384615384715,4.86714285714285,9.34823529411765,9.8604,10.357916666666659,12.740337078651686,14.859200000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,287988,508485.85,1.4350699874924453
1668436200,5.31,5.3203,4.7015,4.85,4.90053871598658,5.2176451049290735,6.1659343945629415,7.614623324695511,9.347404305380838,11.9272995799227,13.472616663638096,14.435725640728894,NaN,4.693333333333334,4.742307692307703,4.836666666666661,9.128823529411768,9.767600000000002,10.293888888888882,12.440449438202247,14.500200000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,660637,354680.9,2.9920957375602413
1668522600,4.9,4.95,4.771,4.86,4.892430972789264,5.166552947082063,6.047213085966311,7.457216277570054,9.171427665954138,11.73367493389742,13.281225182223917,14.24610731120951,NaN,4.717777777777779,4.744615384615395,4.8290476190476115,8.88352941176471,9.6712,10.230694444444435,12.137752808988765,14.200300000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,629069,354027,2.489902244030587
1668609000,4.83,4.93,4.5,4.78,4.869944778231411,5.111331097498911,5.93201189633301,7.304232490280336,8.999214816308877,11.543163291872833,13.092309067063386,14.05865964168061,NaN,4.737777777777779,4.747692307692318,4.838095238095232,8.634411764705886,9.570400000000001,10.156111111111102,11.81370786516854,13.955200000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,654752,303854.75,2.296161753098425
1668695400,4.73,4.88,4.34,4.66,4.827955822585129,5.046855226427638,5.816374451211827,7.153133490835746,8.829049529394803,11.354583475657138,12.904924421128644,13.872547569568122,NaN,4.757777777777779,4.730769230769241,4.8138095238095175,8.393823529411767,9.466000000000003,9.93513888888888,11.509775280898877,13.7549,NaN,0,0,0,0,0,0,0,0,0,0,0,0,688198,313932.25,2.0999192923180803
1668781800,4.72,4.7795,4.41,4.71,4.804364658068104,4.99873305122369,5.715794955647115,7.013525862787989,8.66751817530089,11.172540092762421,12.722814989548008,13.69111098403212,NaN,4.765555555555556,4.7115384615384714,4.7942857142857065,8.167352941176475,9.345400000000001,9.789305555555547,11.23123595505618,13.556400000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,647376,322763.8,1.792702530617767
1669041000,4.59,4.69,4.4515,4.672,4.777891726454483,4.952056901048877,5.6209045051337405,6.87972438491439,8.510831188034189,10.994443103919615,12.543907989780275,13.512514726922573,NaN,4.770222222222223,4.71400000000001,4.778666666666659,7.847117647058828,9.21404,9.67877777777777,10.959910112359552,13.35622,NaN,0,0,0,0,0,0,0,0,0,0,0,0,597244,334338.9,1.5387855517047444
1669127400,4.6,4.87,4.575,4.75,4.7723133811635865,4.923191629470466,5.541731368303401,6.758025848633568,8.363347612032848,10.823362470935516,12.370710034451823,13.338999583815195,NaN,4.809111111111111,4.725538461538472,4.766761904761895,7.509176470588239,9.09024,9.47738888888888,10.688674157303373,13.105720000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,617933,346284.45,1.4660048933133643
1669213800,4.66,5.24,4.61,5.07,4.831850704930869,4.944164253831828,5.498846698457637,6.661567228711649,8.234196725286463,10.66573610186879,12.208472033686228,13.175257017799051,NaN,4.859111111111112,4.770923076923087,4.767714285714277,7.131823529411768,8.973840000000001,9.355583333333325,10.429011235955056,12.807720000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,637787,369018.15,1.3926386042261327
1669386600,5.1,5.36,4.92,5.13,4.891480563944696,4.970712217570139,5.465315180416034,6.574049101356698,8.112463520373268,10.514072099077865,12.051172655159867,13.015944997644615,NaN,4.831333333333335,4.808615384615395,4.775333333333325,6.693000000000003,8.861040000000001,9.243083333333324,10.175865168539326,12.50402,NaN,0,0,0,0,0,0,0,0,0,0,0,0,293700,373717.35,0.625522371575319
1669645800,5.1,5.35,4.92,4.93,4.899184451155756,4.96489618648869,5.416650164014576,6.480103438422029,7.987661029378238,10.3610838223908,11.892924373934092,12.85582727491898,NaN,4.840222222222224,4.831692307692318,4.780095238095229,6.20858823529412,8.755240000000002,9.149611111111101,9.985865168539327,12.18952,NaN,0,0,0,0,0,0,0,0,0,0,0,0,324222,385321.25,0.6906290006156022
1669732200,5.02,5.02,4.55,4.58,4.835347560924605,4.909911016990305,5.340591058195069,6.371526099083628,7.854027263520267,10.202697964243107,11.730414943402224,12.691949507098801,NaN,4.809111111111113,4.845538461538472,4.772476190476182,5.7544705882352964,8.619440000000003,9.072944444444435,9.830359550561797,11.868820000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,221210,387386.95,0.46427647847638803
1669818600,4.51,4.86,4.46,4.66,4.800278048739684,4.874209443134547,5.278719143813699,6.273724607707421,7.7287712924018255,10.05084322549672,11.573294611326618,12.532901002007735,NaN,4.795777777777779,4.848615384615394,4.761999999999991,5.310352941176473,8.476640000000002,8.988916666666656,9.693842696629213,11.600019999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,287060,390784.4,0.5939149300847548
1669905000,4.75,4.8399,4.51,4.73,4.786222438991747,4.853608094115327,5.228835585285181,6.1855117729812825,7.611172418189989,9.905066698770783,11.421221397741583,12.37838811087887,NaN,4.803555555555557,4.7986153846153945,4.75104761904761,4.840941176470591,8.325440000000004,8.912388888888877,9.579235955056179,11.329320000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,152542,390881.75,0.31875789398897086
1669991400,4.69,5.07,4.5315,4.87,4.802977951193398,4.855949794955994,5.196214168441074,6.110339671668067,7.503675460613911,9.767119665927748,11.275638700013992,12.2297071581882,NaN,4.821333333333335,4.800153846153856,4.7619999999999925,4.822705882352944,8.187840000000003,8.840999999999987,9.473955056179774,11.04182,NaN,0,0,0,0,0,0,0,0,0,0,0,0,194980,394264.85,0.41317387928333466
1670250600,4.91,4.94,4.44,4.56,4.754382360954718,4.813671252819423,5.1383765167646125,6.021748833287035,7.388237207256503,9.624458853162604,11.126402284458125,12.077831768917147,NaN,4.808888888888891,4.777076923076932,4.76009523809523,4.809176470588238,8.042040000000004,8.764749999999987,9.412943820224717,10.770320000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,134578,394398.9,0.30985037621794115
1670337000,4.65,4.65,4.39,4.5,4.703505888763774,4.76886107384522,5.08034228796783,5.934791757099204,7.274973003050365,9.484062720199246,10.979148900359055,11.927775694285124,NaN,4.781111111111112,4.755538461538471,4.761047619047612,4.806529411764708,7.883040000000002,8.692249999999987,9.35125842696629,10.520320000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,99599,383119.75,0.25118726988004897
1670423400,4.5,4.68,4.3,4.35,4.632804711011019,4.709023777581617,5.013947534516209,5.844232228122107,7.160268179401331,9.343403467591047,10.831834480351077,11.777720730041855,NaN,4.701111111111112,4.731692307692318,4.747238095238087,4.782411764705884,7.723840000000003,8.62308333333332,9.285752808988763,10.275620000000002,NaN,0,0,0,0,0,0,0,0,0,0,0,0,122764,383099.4,0.3424247682844632
1670509800,4.42,4.57,4.285,4.4,4.586243768808815,4.664877523641386,4.958134122287463,5.761704672229415,7.052022368444416,9.207967756150197,10.688904825232164,11.631627250239045,NaN,4.620000000000001,4.707846153846163,4.736285714285707,4.761235294117649,7.547840000000003,8.558499999999988,9.228898876404493,10.03072,NaN,0,0,0,0,0,0,0,0,0,0,0,0,74657,377290.65,0.23724025410994784
1670596200,4.35,4.58,4.35,4.52,4.572995015047052,4.644180734549759,4.918303747534058,5.690750119530591,6.952727373603459,9.079530283378958,10.551818051338117,11.490802948254114,NaN,4.574444444444445,4.696153846153856,4.741999999999992,4.747117647058825,7.3732400000000045,8.490027777777765,9.173955056179773,9.79412,NaN,0,0,0,0,0,0,0,0,0,0,0,0,30716,367850.6,0.11349298177457222
1670855400,4.52,4.58,4.388,4.56,4.570396012037642,4.632154915328365,4.885730679576416,5.626135826985986,6.858894927579794,8.955707535889124,10.418666539086159,11.35355932551641,NaN,4.572222222222223,4.681538461538471,4.739142857142849,4.7341764705882365,7.207640000000005,8.422527777777766,9.111146067415728,9.563120000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,34003,355151.35,0.1475755568238218
1670941800,4.56,4.65,4.26,4.61,4.578316809630113,4.628989927424313,4.860664254160378,5.568070922586787,6.770702969635488,8.836647055453804,10.2895850604398,11.220023497288361,NaN,4.566666666666667,4.646153846153855,4.702476190476183,4.721235294117649,7.051640000000004,8.350999999999988,8.9318202247191,9.390820000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,63492,325294.1,0.33275359280652567
1671028200,4.61,4.65,4.3552,4.65,4.592653447704091,4.631991366363697,4.841512958327616,5.515609727010399,6.687538147296841,8.721944396400275,10.164260947985582,11.089924022094532,NaN,4.557777777777779,4.609230769230779,4.692952380952373,4.711823529411767,6.833440000000003,8.283638888888877,8.81316853932584,9.253120000000001,NaN,0,0,0,0,0,0,0,0,0,0,0,0,71202,297400.75,0.47361436767273635
1671114600,4.58,4.71,4.5339,4.57,4.588122758163273,4.623135456883169,4.816829962116015,5.4615748854669475,6.604497435638142,8.608192495129035,10.039944038030347,10.960816615716423,NaN,4.524444444444446,4.581538461538471,4.679142857142849,4.704176470588237,6.600040000000003,8.215305555555542,8.722606741573033,9.13072,NaN,0,0,0,0,0,0,0,0,0,0,0,0,39136,266619.95,0.2961385522665325
1671201000,4.6,4.78,4.5,4.69,4.608498206530618,4.6326875344712874,4.805299965560013,5.417484892011693,6.529419104828803,8.500844755536459,9.921056392740784,10.836642029266592,NaN,4.53888888888889,4.590000000000009,4.674857142857134,4.7027058823529435,6.335840000000002,8.145999999999985,8.559011235955056,9.028319999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,159481,240184.1,1.3247344875461309
1671460200,4.67,4.67,4.51,4.58,4.602798565224495,4.625160743832532,4.7848181505091025,5.369628612468167,6.452971296796301,8.393424351275186,9.802366250679878,10.712748127696957,NaN,4.547777777777778,4.583846153846163,4.671047619047611,4.69388235294118,6.026440000000001,8.073222222222208,8.454966292134829,8.931719999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,22606,208945.6,0.21286023287346922
1671546600,4.51,4.725,4.42,4.42,4.566238852179596,4.59585206614217,4.751652864099184,5.315364120327129,6.373246932216054,8.28456341014436,9.68275811177588,10.588139253881176,NaN,4.555555555555556,4.5600000000000085,4.657238095238087,4.678000000000003,5.686840000000002,7.997388888888874,8.355977528089886,8.876019999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,26719,180419.35,0.30499276381499824
1671633000,4.48,4.69,4.48,4.5,4.552991081743676,4.582158913836145,4.728775330999258,5.268771884879865,6.299786268207581,8.18087674137328,9.567585709291972,10.467582040933033,NaN,4.566666666666667,4.53153846153847,4.649047619047612,4.673882352941179,5.376440000000002,7.910722222222208,8.275528089887636,8.821119999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,40939,151569.65,0.5140913037550499
1671719400,4.46,4.52,4.42,4.4375,4.529892865394941,4.561493354716696,4.7022957554538705,5.221270634315301,6.226755434160225,8.078318474486341,9.45358380464104,10.348174475766042,NaN,4.557500000000001,4.522115384615393,4.634166666666659,4.669102941176472,5.0699900000000016,7.8162430555555416,8.21190449438202,8.763694999999998,NaN,0,0,0,0,0,0,0,0,0,0,0,0,22731,120816.85,0.33760474760323056
1671805800,4.37,5.0975,4.37,4.75,4.573914292315953,4.588422875471453,4.706632504958064,5.194340883782998,6.16884345635002,7.987131666966167,9.34905972009346,10.237319535651864,NaN,4.578611111111112,4.541346153846162,4.6189285714285635,4.677044117647061,4.751190000000001,7.730270833333321,8.144938202247188,8.716595,NaN,0,0,0,0,0,0,0,0,0,0,0,0,123487,112306.2,1.855886861642971
1672151400,4.75,5.52,4.75,4.97,4.653131433852763,4.642933893261246,4.7305750045073305,5.1815214047096845,6.121829987473548,7.904470525405451,9.25174728186916,10.133016178510243,NaN,4.618611111111111,4.58903846153847,4.611309523809515,4.686750000000001,4.7407900000000005,7.648048611111097,8.085724719101119,8.672194999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,606859,126438.05,5.904971670679292
1672237800,5.01,5.3799,4.69,4.87,4.696505147082211,4.675371908509639,4.743250004097574,5.163720181583416,6.072738615415762,7.821334346627219,9.154375120049846,10.028798036361525,NaN,4.643055555555556,4.625192307692316,4.608452380952373,4.693808823529414,4.737790000000001,7.566104166666651,8.027971910112356,8.619394999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,145687,122661.9,1.3953595605162428
1672324200,4.8,4.95,4.58,4.79,4.715204117665769,4.691747350151119,4.747500003725067,5.142364742635793,6.022435140301418,7.73828409055524,9.05738900627096,9.92505946138407,NaN,4.6675,4.645961538461547,4.618452380952372,4.705279411764708,4.741790000000002,7.490687499999985,7.968870786516849,8.461594999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,58760,111246.9,0.5689789447911148
1672410600,4.88,5.2332,4.71,4.88,4.748163294132615,4.718640585843817,4.759545457931879,5.127372471628033,5.977633762250382,7.659974937389343,8.964558139464938,9.82515729383191,NaN,4.688611111111111,4.670576923076932,4.628928571428563,4.712926470588236,4.735990000000002,7.400548611111097,7.914488764044939,8.358295,NaN,0,0,0,0,0,0,0,0,0,0,0,0,73045,107272.05,0.6871834570106313
1672756200,4.83,5.25,4.71,5.11,4.820530635306092,4.774549073580414,4.791404961756254,5.126379758963574,5.943608908828798,7.59011261033758,8.878901291921272,9.731787842468902,NaN,4.7475,4.70903846153847,4.647023809523801,4.704985294117647,4.735790000000003,7.307631944444432,7.867073033707858,8.283095,NaN,0,0,0,0,0,0,0,0,0,0,0,0,90210,102033.55,0.8177788253211375
1672842600,5.02,5.4399,4.7003,5.33,4.922424508244873,4.853899205926069,4.84036814705114,5.138015201308512,5.919545814364924,7.528191716903674,8.800036818767467,9.644623726776448,NaN,4.848611111111111,4.761346153846162,4.668928571428562,4.7191029411764704,4.742390000000004,7.210965277777764,7.825275280898872,8.143894999999999,NaN,0,0,0,0,0,0,0,0,0,0,0,0,133581,101983.7,1.1583772235997183
1672929000,5.34,5.9799,5.05,5.26,4.9899396065958985,4.911913605079488,4.878516497319218,5.14498576123374,5.893681272625123,7.466049478084395,8.721369333905967,9.557799494563053,NaN,4.933055555555556,4.814423076923085,4.7022619047618965,4.730867647058824,4.747590000000005,7.120826388888877,7.778196629213479,8.058095,NaN,0,0,0,0,0,0,0,0,0,0,0,0,212132,107610.35,1.6918615018004721
1673015400,5.32,5.39,5.1417,5.25,5.041951685276719,4.960211661496704,4.912287724835653,5.1509865748775265,5.868438869777079,7.4053357937533155,8.644227793152501,9.472496534274676,NaN,5.023333333333333,4.857500000000008,4.737976190476182,4.744691176470589,4.7515900000000055,7.029159722222213,7.73134269662921,7.978294999999998,NaN,0,0,0,0,0,0,0,0,0,0,0,0,24552,102699.75,0.1974552918245692
1673274600,5.2,5.4,5.2,5.26,5.0855613482213755,5.003038566997175,4.943897931668776,5.157215913455953,5.844578521942684,7.3465594706367865,8.569022731082445,9.389080761318741,NaN,5.08,4.909807692307701,4.781309523809516,4.762338235294118,4.757390000000005,6.929298611111101,7.680780898876401,7.914294999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,29993,100466.55,0.2605981129534457
1673361000,5.28,5.325,4.78,4.81,5.0304490785771,4.975461628854721,4.931725392426159,5.137375004115613,5.804006815199834,7.277064690619341,8.485488892613946,9.298405894757973,NaN,5.062222222222222,4.939807692307701,4.800833333333325,4.7652794117647055,4.756990000000005,6.825131944444434,7.628084269662916,7.861394999999998,NaN,0,0,0,0,0,0,0,0,0,0,0,0,55455,101703.5,0.47220144147431803
1673447400,4.9,5.27,4.85,5.1,5.04435926286168,4.993252824732618,4.947023084023781,5.135239289594721,5.77639870479984,7.217419082657167,8.410255806111413,9.215269144366726,NaN,5.087777777777778,4.985961538461547,4.828452380952372,4.777867647058823,4.764190000000006,6.712631944444434,7.578758426966287,7.805294999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,80864,104046.55,0.6666073915309177
1673533800,5.03,5.14,4.95,5.07,5.049487410289344,5.004216706913673,4.958202803657983,5.1315113301893085,5.74869679480769,7.158585683132313,8.336027899308938,9.133184606854513,NaN,5.11888888888889,5.0346153846153925,4.852738095238087,4.787279411764707,4.767990000000006,6.599020833333323,7.526960674157297,7.753594999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,27247,102234.3,0.2264379203883645
1673620200,5.01,5.1,4.85,5,5.039589928231475,5.00361432021172,4.962002548779984,5.123996397035634,5.71933613618778,7.099446349347866,8.26189394599096,9.05133936711482,NaN,5.132222222222223,5.053846153846162,4.871309523809516,4.785220588235295,4.768790000000005,6.490131944444433,7.472803370786511,7.703494999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,26918,100020.1,0.22314911859970749
1673965800,4.99,5.145,4.9248,5.09,5.04967194258518,5.0159551316100455,4.973638680709077,5.122053745776455,5.694656287709829,7.0443930247081985,8.191407413857828,8.972897003409576,NaN,5.130000000000001,5.063076923076931,4.892261904761897,4.784044117647059,4.777790000000007,6.388465277777764,7.418983146067409,7.653894999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,10791,98602.85,0.09585341991023379
1674052200,5.04,5.23,4.62,4.95,5.029737554068144,5.006532969951468,4.971489709735525,5.112222103160658,5.665454080348659,6.987012393894275,8.11937613799432,8.893235676609386,NaN,5.087777777777778,5.069230769230777,4.910357142857134,4.784632352941177,4.7847900000000045,6.241104166666653,7.3539269662921285,7.606194999999996,NaN,0,0,0,0,0,0,0,0,0,0,0,0,64407,93849.15,0.8723503882388679
1674138600,4.97,5.08,4.7015,4.88,4.9997900432545155,4.988456831386972,4.9631724633959315,5.098952268694335,5.6346519595506726,6.929286026938268,8.047390001594447,8.81376566321118,NaN,5.045555555555556,5.076153846153854,4.919404761904754,4.793455882352942,4.792790000000005,6.083326388888875,7.282466292134826,7.561694999999995,NaN,0,0,0,0,0,0,0,0,0,0,0,0,24624,93950.05,0.3777601719960683
1674225000,4.87,5.03,4.7919,4.82,4.963832034603612,4.964391569760262,4.950156784905392,5.0830121390546585,5.602704823882019,6.871497368665986,7.975670223781237,8.73468119463274,NaN,4.997777777777778,5.07153846153847,4.930833333333325,4.798161764705883,4.796390000000005,5.90165972222221,7.213702247191006,7.519394999999996,NaN,0,0,0,0,0,0,0,0,0,0,0,0,8253,93026.75,0.13402824822056628
1674484200,4.83,5.1,4.83,5.08,4.98706562768289,4.98090705979451,4.961960713550356,5.0828400168229635,5.582206595494489,6.822415248976507,7.911321996586098,8.662311269986548,NaN,4.977777777777778,5.069230769230779,4.962261904761896,4.808455882352941,4.805390000000005,5.693743055555544,7.148421348314601,7.475694999999996,NaN,0,0,0,0,0,0,0,0,0,0,0,0,23885,92174.05,0.4113483378274647
1674570600,4.5959,5.05,4.5959,4.94,4.977652502146312,4.97506319410958,4.959964285045778,5.074677730147366,5.557022023122156,6.770842228456603,7.8452926188841845,8.588602135927408,NaN,4.992222222222222,5.0392307692307785,4.983214285714277,4.810514705882353,4.816190000000005,5.4651319444444315,7.0829157303370724,7.430894999999997,NaN,1,0,0,1,0,0,1,0,0,1,0,0,32675,92671.25,0.6055916449666855
1674657000,4.89,4.99,4.7174,4.89,4.96012200171705,4.962911309236783,4.953603895496162,5.064124716996088,5.530864296725208,6.719312304389299,7.779619449575647,8.51536248967142,NaN,4.968888888888889,5.01076923076924,5.004761904761897,4.820220588235294,4.821590000000006,5.254993055555543,7.023028089887635,7.382194999999997,NaN,0,0,0,0,0,0,0,0,0,0,0,0,20206,87507.2,0.4406279108164772
1674743400,4.96,4.96,4.781,4.94,4.9560976013736395,4.9596382650601,4.952367177723784,5.057031876024883,5.507693147834024,6.670564022077263,7.716516795140633,8.444563232450204,NaN,4.954444444444444,4.986923076923086,5.013809523809516,4.833161764705883,4.812790000000006,5.04915972222221,6.950780898876398,7.336594999999996,NaN,0,0,0,0,0,0,0,0,0,0,0,0,24537,58391.1,0.7559698684219213
1674829800,4.92,5,4.89,4.9,4.944878081098912,4.951118512908657,4.94760652520344,5.048058625966318,5.483862043997395,6.622055418732681,7.653927533026397,8.374373861510595,NaN,4.943333333333334,4.9592307692307775,5.010476190476182,4.849338235294119,4.813790000000006,4.829854166666655,6.873252808988757,7.290694999999995,NaN,0,0,0,0,0,0,0,0,0,0,0,0,10469,51630.2,0.332859439867007
1675089000,4.86,4.99,4.63,4.72,4.899902464879129,4.918101582493135,4.926915022912218,5.029312418768242,5.453906669722987,6.569944311370142,7.5887291434035875,8.302010022668801,NaN,4.902222222222224,4.9523076923077,5.003333333333325,4.858750000000001,4.810990000000005,4.81915972222221,6.788196629213477,7.241094999999994,NaN,0,0,0,0,0,0,0,0,0,0,0,0,56460,51515.2,1.6933488434866997
1675175400,4.7,4.94,4.63,4.72,4.863921971903303,4.889801356422687,4.908104566283835,5.011637423410057,5.4251260160083605,6.519260905579179,7.524979606883508,8.231079131130805,NaN,4.876666666666668,4.923076923076932,4.999999999999992,4.864632352941178,4.809790000000006,4.814993055555544,6.709207865168533,7.190094999999994,NaN,0,0,0,0,0,0,0,0,0,0,0,0,99250,52825.45,2.721382881630127
1675261800,4.93,4.93,4.58,4.61,4.813137577522642,4.8498297340765895,4.881004151167122,4.98868671350091,5.393160289890385,6.466952387618106,7.4602022822860965,8.15937459388069,NaN,4.846666666666668,4.8876923076923156,4.987142857142849,4.866102941176472,4.8087900000000054,4.815270833333322,6.6278595505617925,7.137394999999994,NaN,0,0,0,0,0,0,0,0,0,0,0,0,56558,51142.85,1.6283046804310273
